,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
5158,0.00379,0.696,0.546,5cCAZS9VhLGEDV4NCfieeg,3.8e-06,5,0.332,-6.55,1,0.0414,130.002,0.787
5159,0.0124,0.669,0.855,62zFEHfAYl5kdHYOivj4BC,0.0,0,0.335,-3.035,0,0.0499,120.045,0.648
5160,0.00201,0.719,0.847,1tjY4H0X706ZH03SXa1DFh,0.0204,0,0.223,-6.34,0,0.0916,127.963,0.444
5161,0.025,0.734,0.766,5uImkHXfTLkNYwemtGH7kB,0.00138,1,0.108,-4.485,1,0.0383,127.986,0.6
5162,0.00564,0.617,0.717,4y6c5vMzKKM3KsMbHtjKx5,0.0,10,0.408,-7.858,0,0.153,103.992,0.49
5163,0.00238,0.664,0.758,0TwBtDAWpkpM3srywFVOV5,0.0,2,0.0598,-6.583,0,0.21,99.259,0.701
5164,0.0206,0.751,0.736,7mitXLIMCflkhZiD34uEQI,0.0,5,0.265,-4.168,0,0.156,130.014,0.352
5165,0.1,0.707,0.861,70Vdd1gx5tn84jkAU31ASv,0.0,7,0.191,-4.225,1,0.316,130.021,0.795
5166,0.00822,0.825,0.858,0p0KHvE29x9LoOsCbs25HD,2.2e-06,1,0.123,-1.976,1,0.0513,128.003,0.191
5167,0.0746,0.755,0.832,6nYoTBmGFNgfTyRC8x1Fvp,1.27e-06,2,0.291,-2.741,0,0.116,120.032,0.735
5168,0.00663,0.829,0.627,3uoQULcUWfnt6nc6J7Vgai,0.0,1,0.0939,-3.928,1,0.0759,120.048,0.72
5169,0.0205,0.623,0.882,0xcl9XT60Siji6CSG4y6nb,0.0,0,0.194,-2.574,1,0.0322,127.98,0.525
5170,0.255,0.899,0.713,7iL6o9tox1zgHpKUfh9vuC,0.0,6,0.0708,-2.752,0,0.366,90.051,0.777
5171,0.0253,0.614,0.574,3VzJE6yGuj8fDExUh6TLnc,3.2e-05,11,0.38,-7.961,1,0.466,125.173,0.755
5172,0.0521,0.712,0.772,3G0yz3DZn3lfraledmBCT0,4.35e-06,10,0.0368,-3.024,0,0.346,84.722,0.848
5173,0.0828,0.63,0.782,6A6am7JK6SNzIKOGlU53sw,0.0,8,0.034,-5.44,0,0.132,140.144,0.418
5174,0.0322,0.489,0.692,0x7U32vZzq7e1qVpA0MBwK,0.00608,1,0.315,-6.672,1,0.41,96.946,0.527
5175,0.349,0.646,0.813,70FCugJxa7XW04Np6iYJdI,9.37e-05,6,0.0427,-3.846,0,0.299,92.729,0.895
5176,0.0455,0.862,0.648,6mZcNu9i8uhOYMiEAyEx81,0.0,4,0.0332,-7.401,0,0.251,98.012,0.637
5177,0.197,0.706,0.76,6coYb1caxAI3xw5Gi8ax1w,1.93e-06,5,0.284,-6.839,0,0.142,127.976,0.542
5178,0.217,0.675,0.885,0KpfYajJVVGgQ32Dby7e9i,0.0,1,0.086,-4.432,0,0.0436,97.03,0.768
5179,0.542,0.862,0.515,1qDrWA6lyx8cLECdZE7TV7,0.000113,0,0.0987,-6.927,1,0.0359,129.055,0.751
5180,0.0383,0.562,0.857,6nHqns54LRqDNjeqKDF3v8,0.0,7,0.11,-3.926,0,0.0801,126.883,0.539
5181,0.543,0.582,0.654,3RRFywqWaZYOj87A4fLQrq,0.0,8,0.105,-6.61,0,0.322,73.853,0.593
5182,0.0584,0.967,0.583,40VAYnnGBDLQVXD8D1ager,0.0,7,0.0519,-5.562,0,0.0789,117.0,0.964
5183,0.234,0.574,0.512,4rHZZAmHpZrA3iH5zx8frV,0.0,5,0.0946,-6.664,0,0.0503,76.899,0.512
5184,0.242,0.636,0.732,4b4c0oH7PtrPsI86drzgFs,0.0,7,0.498,-6.209,0,0.0962,128.11,0.679
5185,0.0717,0.516,0.764,4zweVv3Wa6XgexhoUOzkYs,0.0,2,0.115,-6.223,1,0.0366,148.021,0.376
5186,0.363,0.593,0.74,6fOPuabPdAJ0HgqJFcDGb1,2.22e-05,8,0.102,-6.12,1,0.0339,118.008,0.502
5187,0.258,0.529,0.948,1b8xyP5ojtnT430YGDWHIA,9.35e-06,0,0.283,-3.527,1,0.0474,146.024,0.65
5188,0.0567,0.524,0.711,5s5t0OFg9lIlBFaCI14K1i,0.0,0,0.134,-5.494,0,0.0405,203.867,0.539
5189,0.0551,0.714,0.868,5zF2zGPkL6Ipsn9AfAK6RP,0.0,5,0.0987,-4.596,0,0.0363,95.05,0.78
5190,0.000307,0.704,0.81,2kjj2GbefdL93ynVCAB95B,0.0,4,0.216,-4.873,0,0.0425,102.98,0.712
5191,0.00485,0.803,0.851,1CetnEx843dN0s9fT0CMhc,0.000358,7,0.0577,-2.429,1,0.0357,113.996,0.881
5192,0.0149,0.737,0.615,5kTvymHsmlmcy5yQWbWO1U,0.0,3,0.102,-3.76,1,0.0317,110.023,0.41
5193,0.146,0.706,0.558,4lLtanYk6tkMvooU0tWzG8,0.0,2,0.118,-7.237,0,0.0593,110.443,0.227
5194,0.0151,0.637,0.843,47Slg6LuqLaX0VodpSCvPt,0.0,5,0.0876,-5.413,1,0.0432,109.012,0.434
5195,0.332,0.738,0.804,386RUes7n1uM1yfzgeUuwp,0.0,11,0.279,-3.851,1,0.0621,174.943,0.949
5196,0.512,0.523,0.606,1wVuPmvt6AWvTL5W2GJnzZ,0.0,1,0.106,-4.754,0,0.0301,145.837,0.065
5197,0.84,0.577,0.397,3B5UbSndRz907IZhhmUfLi,0.0,0,0.0772,-5.98,1,0.028,89.044,0.509
5198,0.144,0.63,0.696,1fyysXwSGNtMeqMBLwW3SI,0.0,10,0.0835,-4.501,1,0.0242,94.034,0.491
5199,0.0653,0.421,0.873,7wMq5n8mYSKlQIGECKUgTX,0.0,10,0.123,-4.343,1,0.0565,84.803,0.63
5200,0.595,0.686,0.457,3S0OXQeoh0w6AY8WQVckRW,0.0,11,0.105,-8.322,1,0.0468,150.953,0.718
5201,0.248,0.587,0.583,0gJvqi9QyASOCtJu99tytc,0.0,5,0.124,-5.284,0,0.0313,139.92,0.15
5202,0.00206,0.662,0.739,6JY1IdkZGeIcPegKxjSKeb,0.0603,9,0.113,-5.354,0,0.0322,130.999,0.382
5203,0.0421,0.268,0.716,4PFAm88FBkY7IFtvCaGctZ,9.88e-06,9,0.108,-4.151,0,0.0337,160.008,0.393
5204,0.00864,0.583,0.829,49FYlytm3dAAraYgpoJZux,0.0,1,0.0426,-4.603,1,0.134,174.028,0.575
5205,0.0162,0.719,0.798,235LXPXfi0SmOaS9TaCh3c,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,0.591
5206,0.00125,0.652,0.812,3oHNJECGN3bBoGXejlw2b1,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,0.72
5207,0.0038,0.788,0.753,3f7gYMirBEKuc57218BjOY,0.0,0,0.18,-3.71,1,0.0536,125.005,0.403
5208,0.141,0.638,0.832,1mXuMM6zjPgjL4asbBsgnt,0.0,8,0.113,-5.039,1,0.049,124.071,0.648
5209,0.0178,0.602,0.863,50r1EUDpmSZRPo5aIZpmWi,0.0,5,0.389,-5.423,0,0.0773,150.183,0.732
5210,0.00223,0.699,0.76,1pXrR5Y9OgcIV2JEAl2lCB,0.0,5,0.132,-3.173,1,0.0677,129.996,0.696
5211,0.0012,0.524,0.878,28RZ8tNiWmTYISN51VpnNO,0.0,5,0.098,-3.108,0,0.0346,130.989,0.59
5212,7.95e-05,0.706,0.841,1TEjSXPdAakDotj2Wji3PU,0.0,7,0.0688,-3.956,1,0.0418,132.032,0.861
5213,0.00167,0.431,0.803,4ciwlQ4UYHUMj2wuH0ffw6,0.0,4,0.331,-4.459,1,0.0364,147.048,0.309
5214,0.323,0.56,0.825,4w1lzcaoZ1IC2K5TwjalRP,0.0,11,0.161,-3.862,1,0.0379,94.931,0.268
5215,0.284,0.778,0.824,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,0.0712,100.024,0.756
5216,0.342,0.8,0.692,42k1KeBehAd83lrGt1okiC,1.92e-06,9,0.0554,-5.57,0,0.0614,112.002,0.917
5217,0.062,0.834,0.823,2Xh7dyCHCErCv3PmdVEGw4,0.0,0,0.185,-4.918,1,0.114,133.039,0.763
5218,0.64,0.763,0.758,3FESsHW8mAuiIsYpK6aJ6u,0.0,6,0.0706,-5.106,1,0.0576,92.727,0.515
5219,0.0672,0.73,0.746,78rlOWeJvLfMEVjfS58FBF,0.0,1,0.353,-3.53,1,0.0517,92.523,0.549
5220,0.332,0.857,0.801,6jEZLz3YpnEBRpVkv35AmP,1.2e-06,0,0.0789,-6.499,1,0.0618,96.009,0.753
5221,0.00627,0.766,0.873,2Cd9iWfcOpGDHLz6tVA3G4,0.0,11,0.0764,-6.381,0,0.143,126.988,0.743
5222,0.136,0.629,0.709,0zREtnLmVnt8KUJZZbSdla,0.0,0,0.237,-6.392,1,0.0584,75.998,0.699
5223,0.313,0.58,0.767,4nOygULhEuDO5ZBRNPFaso,0.0,0,0.0518,-4.174,1,0.0557,151.845,0.776
5224,0.103,0.799,0.599,6uFreJoeTZVC7MgC7B6rF1,0.00194,1,0.0664,-9.239,0,0.0887,119.937,0.669
5225,0.0399,0.775,0.726,11Iv8RCFmeImLOpaHYxKb4,0.0235,9,0.11,-5.629,1,0.0369,126.999,0.206
5226,0.241,0.749,0.925,15JINEqzVMv3SvJTAXAKED,0.0,10,0.52,-5.034,1,0.227,86.989,0.641
5227,0.0264,0.822,0.739,1dzQoRqT5ucxXVaAhTcT0J,4.26e-05,1,0.181,-4.541,0,0.0311,118.992,0.745
5228,0.543,0.854,0.954,4hEl2wrneFEJbJ6SDYWd2f,0.0,0,0.201,-1.185,0,0.246,114.609,0.67
5229,0.0451,0.671,0.885,2S9Hmv3pv86ScVA8XnFmOW,0.0,0,0.46,-3.464,1,0.132,142.02,0.525
5230,0.0375,0.781,0.74,67nAU2VBR1i9eBrVLuvajz,2.27e-06,6,0.449,-5.065,0,0.208,80.056,0.527
5231,0.00971,0.701,0.728,1JOgNMKbemRhrD9pjL7fKz,0.00115,2,0.361,-4.554,1,0.255,171.388,0.0591
5232,0.0018,0.677,0.812,5vBs51lDuNru58PBmWmrDM,1.93e-06,5,0.0741,-4.235,0,0.13,163.851,0.166
5233,0.00293,0.919,0.657,4yAVpNElPk8ml1zGwxtwxv,0.0,7,0.356,-2.823,1,0.0907,112.23,0.659
5234,0.0219,0.655,0.762,2H72GU6mzrSfGj9R5SDGVP,0.000446,8,0.093,-3.427,0,0.312,82.656,0.368
5235,0.0331,0.947,0.655,4FgN8GK1r3qtZiBRTM5kKv,0.0,5,0.0433,-4.243,0,0.0609,104.485,0.787
5236,0.21,0.621,0.672,7cAHj6pGJUMGMJLBTs1JFe,0.0,4,0.13,-3.892,0,0.276,83.808,0.228
5237,0.0493,0.515,0.74,2cgqvO5jXaLoAHLNCVT3Vz,0.0,10,0.258,-5.507,0,0.363,75.922,0.765
5238,0.0311,0.866,0.693,2WFMhUUGHMI4YY8xllNN2k,0.299,3,0.0969,-4.843,0,0.0505,124.967,0.474
5239,0.076,0.813,0.627,3mQOoBONOh6vnP51eMgWnP,0.000616,11,0.131,-5.018,0,0.0486,130.011,0.801
5240,0.0015,0.544,0.87,3P5h94RH9LOBwD8OF84M0u,2.8e-06,8,0.246,-6.103,1,0.26,129.984,0.502
5241,0.00372,0.675,0.601,3wGnGk9AtI0HFunOexdOIT,0.0,11,0.0458,-4.733,0,0.116,127.938,0.931
5242,0.149,0.62,0.87,1SQGx4GPml33ywGdNDMuBg,0.0,10,0.0705,-6.52,0,0.0868,130.079,0.513
5243,0.0241,0.733,0.818,09TcIuH1ZO7i4vicWKoaN2,0.0,10,0.0636,-7.222,0,0.0859,116.019,0.253
5244,0.0294,0.591,0.649,3DamFFqW32WihKkTVlwTYQ,0.0,3,0.133,-6.72,1,0.0417,90.002,0.489
5245,0.0149,0.663,0.693,7LP4Es66zdY7CyjepqmvAg,0.0,11,0.0778,-4.505,0,0.0311,66.002,0.71
5246,0.173,0.706,0.751,5vlEg2fT4cFWAqU5QptIpQ,0.0,9,0.168,-6.323,1,0.0708,91.031,0.195
5247,0.0294,0.591,0.649,3DamFFqW32WihKkTVlwTYQ,0.0,3,0.133,-6.72,1,0.0417,90.002,0.489
5248,0.00043,0.632,0.789,15pu8u4n3q4BKl4tF20c5v,0.00144,11,0.356,-6.61,0,0.0557,98.986,0.35
5249,0.00748,0.827,0.821,1IaYWv32nFFMdljBIjMY5T,0.0015,3,0.115,-5.864,1,0.0419,122.017,0.684
5250,0.119,0.78,0.714,6jAsmDJI8iPhGWtS27kZ67,4.1e-06,11,0.217,-4.155,0,0.0382,125.924,0.666
5251,0.00937,0.69,0.928,3BnvVIFwQXXMGjkW4rWRJj,0.0,5,0.547,-2.76,0,0.061,130.889,0.604
5252,0.16,0.662,0.785,6pIpG5tY6fbCtRDoMA7LLS,0.0,9,0.0784,-5.299,1,0.186,89.885,0.604
5253,0.0637,0.81,0.714,3JILPb8Uc6NKmHq1poT5ML,0.0,2,0.237,-3.966,1,0.243,112.968,0.561
5254,0.0887,0.913,0.682,3DABg6RvNc3p0gkS7PiEO9,0.0,7,0.14,-4.361,1,0.234,105.025,0.633
5255,0.0516,0.621,0.939,4tW74tfXFtqCMCXuC6vNGn,0.000274,3,0.315,-5.549,1,0.036,129.992,0.817
5256,0.00566,0.52,0.959,2VM9giTb6PPqgw4F9bKsia,0.000472,4,0.316,-4.45,1,0.0414,132.987,0.909
5257,0.595,0.686,0.457,0DYlEFSxbgdMDQQ5ZBZqFd,0.0,11,0.105,-8.322,1,0.0468,150.953,0.718
5258,0.0362,0.587,0.965,1zHlj4dQ8ZAtrayhuDDmkY,0.0,11,0.138,-4.106,1,0.101,129.972,0.825
5259,0.0928,0.918,0.609,0CAfXk7DXMnon4gLudAp7J,0.0,10,0.139,-5.64,0,0.0791,128.008,0.304
5260,0.191,0.756,0.77,26eOTllWPn7oKuDUJnsJwF,0.0,1,0.178,-3.502,1,0.0343,119.961,0.73
5261,0.103,0.728,0.974,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4,0.175,-2.261,0,0.0665,79.526,0.965
5262,0.0219,0.769,0.52,4CweuuMMzi71pO0MSRgyaT,0.0,1,0.0762,-5.14,1,0.212,140.112,0.58
5263,0.246,0.452,0.574,4SRqDmPxYX0pUb5B5ut2Ri,0.0,6,0.189,-8.336,1,0.31,92.791,0.58
5264,0.00703,0.462,0.735,5QKj55FTaQHvdlwGwTklDc,1.15e-05,4,0.452,-6.037,0,0.0357,134.948,0.523
5265,0.00183,0.637,0.987,0B5nSzWGWwvYbKl3GvCMuZ,2.46e-06,1,0.118,-2.755,1,0.0679,101.042,0.546
5266,0.000844,0.383,0.975,02w37b8gkTs37tpdO39ioa,0.0,1,0.36,-3.322,0,0.123,196.033,0.364
5267,0.00125,0.336,0.996,3RDZTFpR9yUQK5i7388iDf,0.0,5,0.372,-3.432,0,0.158,101.254,0.418
5268,0.000904,0.519,0.97,64tUOtVFZN98cx48rQEW5T,2.81e-05,4,0.119,-3.252,0,0.126,97.836,0.187
5269,0.0037,0.637,0.848,0VuyAK8iEZkQxHfmBV6MMm,2.59e-05,11,0.123,-5.968,0,0.0398,112.993,0.522
5270,0.000217,0.431,0.848,6Sk1mETx99njkPH3MIRTn3,3.11e-05,11,0.0934,-5.522,0,0.0457,163.139,0.806
5271,0.00357,0.559,0.492,3P0ZKM0sJiwYl6LWAgU9YF,0.00686,1,0.0769,-8.217,0,0.0257,95.073,0.143
5272,0.000176,0.462,0.864,7tLWVURa0HVEVTnb9z9aNc,9.11e-06,7,0.118,-3.059,0,0.0506,165.986,0.862
5273,0.0798,0.614,0.94,7d8sqXhIwIJltlGHL47ASh,0.0,9,0.402,-4.071,1,0.303,89.967,0.772
5274,0.171,0.727,0.885,0T5YM3wQ7WEIGrrbVZSo5r,0.0,8,0.317,-3.858,0,0.347,159.837,0.884
5275,0.0411,0.619,0.829,3smAgmJxNDQ181WxykydQb,0.0,1,0.169,-4.936,1,0.343,80.798,0.551
5276,0.00107,0.533,0.739,1yjoYVyZPEg4KFigY56ExT,0.0,0,0.094,-6.395,1,0.0341,126.903,0.518
5277,0.000462,0.507,0.908,5Rir2whwbDD35HUBQSoWOr,3.61e-05,1,0.395,-5.977,1,0.0632,94.948,0.707
5278,0.0252,0.656,0.831,4p1JdiFW9HRzGqZFy30yL1,0.0,6,0.0313,-6.194,0,0.0392,80.048,0.977
5279,0.0826,0.504,0.854,2fNMkohK8dGXFxzfQx5M9c,0.0,3,0.0916,-3.659,0,0.0424,119.987,0.2
5280,0.0461,0.693,0.619,5z0JPdPkqXWxGDT8jypnQm,0.00661,3,0.179,-3.765,1,0.0332,123.198,0.716
5281,0.0445,0.427,0.817,0aASUtDb1N96NJDwmWj5Gf,1.67e-05,3,0.0801,-5.196,1,0.0385,148.234,0.458
5282,0.00241,0.578,0.858,71wwi3n0AQqD9MkzFBAviV,0.0,2,0.222,-5.189,1,0.0278,135.03,0.834
5283,0.0347,0.746,0.665,0TXRO7qVCw0UOSkCPxWvUM,0.0,9,0.0806,-10.154,1,0.133,92.37,0.777
5284,0.369,0.379,0.81,62osYzM4qkpo2S7CdpsMFs,0.0,4,0.203,-5.417,1,0.0858,203.862,0.607
5285,0.79,0.574,0.486,74lPucESMXF7QAYNbSFdJa,1.31e-05,9,0.102,-9.074,1,0.0444,90.039,0.633
5286,0.392,0.612,0.733,7pvHYP8yaLfL7hbY3ilmef,0.000109,1,0.752,-7.49,0,0.0448,123.969,0.306
5287,0.155,0.792,0.506,1U5zdT78JN2K5PPJEgyoLG,0.00541,9,0.212,-13.576,1,0.0326,104.397,0.906
5288,0.144,0.709,0.541,4neEbGERpYHVGPA1McjFmM,0.0,7,0.104,-8.763,1,0.0409,102.957,0.251
5289,0.00265,0.671,0.77,7o7MExeF7niW4VFiie5Zxh,0.0,2,0.249,-4.12,1,0.0309,136.076,0.437
5290,0.0153,0.57,0.991,2PZidFq5YqZAbrPhJ72Pe1,0.000243,1,0.178,-2.428,1,0.073,95.026,0.533
5291,0.0122,0.502,0.967,624ra5mDiibqvFYDK4yhmo,8.22e-06,7,0.342,-4.14,1,0.0801,131.939,0.466
5292,0.474,0.72,0.422,2DhxAA9IzMUacV7QNrNNXk,0.0847,1,0.155,-13.338,0,0.069,112.219,0.546
5293,0.0603,0.319,0.784,3stCwD5L683yq5AfdxxXHC,0.0016,8,0.125,-6.356,1,0.046,151.748,0.101
5294,0.0555,0.469,0.934,4ToGY2sw5NMxFyaEAHDnPZ,0.000199,7,0.317,-5.01,1,0.0601,125.937,0.0708
5295,0.13,0.78,0.522,1xGSeqkRk551XdZynGRBx8,0.0,5,0.144,-7.937,0,0.0324,92.526,0.801
5296,0.119,0.704,0.658,7qkkTuWEZ48GNArEMDU2sS,0.0,1,0.113,-7.851,1,0.0436,96.484,0.57
5297,0.00964,0.655,0.682,25dVcpCuWjlh1iHPfSdKMF,2.05e-05,11,0.104,-9.151,0,0.053,96.566,0.802
5298,0.0642,0.552,0.575,2Ljt94ssJHBjGzy4IgEbrz,0.0,8,0.0709,-8.395,0,0.0464,79.877,0.516
5299,0.000337,0.428,0.874,4xMCMVVZkE9tboSlNMygs9,0.0419,4,0.311,-6.664,0,0.128,119.708,0.261
5300,0.007,0.571,0.981,4JTaNXPNm0gLtqe7SG98T1,0.00514,11,0.346,-3.809,1,0.077,111.013,0.941
5301,0.0364,0.78,0.934,5kyBc9DKd8xeRKjoE1ZAL2,0.0,9,0.0827,-4.113,1,0.153,137.113,0.922
5302,0.00488,0.61,0.891,4VF7On3YlSeCzYOSQJUlcA,0.0,7,0.202,-4.988,1,0.0283,133.09,0.67
5303,0.0397,0.581,0.734,1j1qXljsWgxMVY7Ul9ZzDu,0.0,11,0.237,-8.573,0,0.0391,102.004,0.592
5304,0.0624,0.566,0.487,2iJpjciYl8vfQbb543b5Pb,3.42e-06,2,0.0598,-9.902,1,0.0616,136.039,0.811
5305,0.0716,0.53,0.642,2XGRcNVv7uJozHCRLl7SG8,0.0,4,0.0872,-9.462,1,0.11,202.068,0.809
5306,0.0112,0.672,0.79,1eDBpkZgY7p9OBVodcrX9n,2.05e-06,0,0.334,-9.777,1,0.0376,143.98,0.921
5307,0.0277,0.655,0.63,5uWGBUVV4oO0RZByFBswYd,0.000383,4,0.0935,-6.188,0,0.0238,95.968,0.753
5308,0.118,0.702,0.762,1jaohQOw1lXhVgdYu7v6fp,2.97e-05,4,0.115,-7.057,1,0.0545,96.055,0.356
5309,0.00729,0.454,0.884,3cpUHgTnDAZkLQ5PnWFgK6,5.15e-06,9,0.323,-5.51,1,0.046,93.796,0.664
5310,0.205,0.676,0.815,1VxSyC1QX0eRI6UmGbop3k,2.05e-06,6,0.0603,-6.063,1,0.0792,95.958,0.786
5311,0.0618,0.593,0.837,1tWYL8x0ZSNTsaRGGQLokS,5.74e-05,10,0.149,-6.37,1,0.138,96.072,0.487
5312,0.0186,0.602,0.888,5jNpElREtSmRZH064uwzF4,0.00133,7,0.104,-5.453,1,0.033,126.023,0.391
5313,4.14e-05,0.326,0.959,1VACDcMimzQgDpL6le09Cf,1.65e-06,4,0.111,-5.519,0,0.137,196.05,0.574
5314,0.0965,0.743,0.796,5qqX94LOlNMaiZ9ceyC5rW,1.81e-06,4,0.0444,-6.354,0,0.0306,110.006,0.911
5315,0.272,0.731,0.834,2O7diO8fn6pseRwr2hsvqc,1.28e-06,6,0.102,-7.126,0,0.0439,95.976,0.673
5316,0.142,0.484,0.718,5O2s8jiG5IGUbe6eAWYPNb,0.000481,4,0.116,-8.112,0,0.0538,167.999,0.783
5317,0.193,0.531,0.464,4fDta9k8aRElUr8LalrWQx,1.84e-05,2,0.0776,-8.311,0,0.0324,80.004,0.283
5318,0.00422,0.18,0.948,6riaM3YknifwnuwmxKrfmJ,4.51e-05,9,0.137,-3.32,1,0.0853,186.002,0.424
5319,0.0454,0.411,0.933,5bvE6sRXwG9a5TqP8SsYiG,0.0,9,0.527,-3.438,1,0.0741,93.984,0.334
5320,0.0564,0.302,0.92,5WXNYe6iOHfRv6DOLjSbWW,0.0,2,0.454,-3.566,1,0.0925,179.956,0.407
5321,0.208,0.571,0.895,2fLLFm6PHljuNladAJGuyy,0.000145,0,0.341,-7.812,1,0.11,159.892,0.783
5322,0.00402,0.518,0.849,22QRcQDYtyeF873pFGnG8n,1.5e-05,11,0.386,-7.399,0,0.0468,178.008,0.917
5323,0.173,0.384,0.86,7rXLONyH04b9XjkI0iF6oT,0.0276,9,0.89,-7.317,0,0.0758,87.744,0.569
5324,0.363,0.664,0.725,0lPWEt7kSY37pSUIH68ME0,1.39e-06,9,0.272,-6.179,0,0.0897,96.348,0.659
5325,0.00108,0.408,0.957,193sAxevqDGl7dZJJCnGFP,8.64e-05,0,0.18,-3.373,1,0.139,195.922,0.396
5326,0.364,0.621,0.787,21f7cHVJG6Vms1i7psGQqk,0.0,3,0.175,-4.797,1,0.0283,120.183,0.293
5327,0.00269,0.661,0.695,2Y0R8ey56JBZj6Au3HenCq,0.0,7,0.12,-3.97,1,0.0256,99.958,0.419
5328,0.0161,0.635,0.926,57wrj5gmY8aZA4YBmqfitc,0.0,1,0.0999,-2.687,0,0.03,95.97,0.336
5329,0.481,0.723,0.611,35J9vakuC3f18QTolNAQ6E,1.44e-05,7,0.11,-7.006,1,0.0303,111.813,0.261
5330,0.149,0.665,0.596,3hNyVKzZ1c26umuL3K5WEX,4.84e-05,4,0.327,-3.896,1,0.0267,115.265,0.207
5331,0.22,0.604,0.752,5a008ecFPEypprh1yOg1bM,0.0,6,0.112,-5.625,0,0.0352,135.943,0.756
5332,0.033,0.509,0.846,0aJzrpwqEdGZQsSHLvbbpz,4.37e-05,2,0.12,-6.707,1,0.0369,135.844,0.753
5333,0.744,0.586,0.632,4pG8lbKPKkfGSniMXxZTM7,2.9e-05,6,0.0624,-7.254,1,0.0241,99.984,0.459
5334,0.00366,0.416,0.89,1JqnNZ2Uz9N2sHJ1ampxnB,6.93e-06,7,0.233,-3.968,0,0.0593,89.01,0.327
5335,0.0048,0.398,0.955,1I1hwpvgwp3cFMFCOvpaS1,0.0,2,0.0833,-3.627,1,0.0569,143.729,0.665
5336,0.000416,0.478,0.949,6JueEDeufOyDKgZrJ5sHuQ,0.0,6,0.0955,-3.936,0,0.0611,89.666,0.601
5337,0.000535,0.373,0.968,5jAo7WpWXANer6Cj5Beu96,0.0,2,0.304,-4.236,1,0.0425,133.929,0.681
5338,9.76e-05,0.4,0.945,7d7w1bPU4P4A0j70L8EXee,5.12e-06,11,0.114,-4.226,1,0.051,144.475,0.764
5339,0.0011,0.452,0.902,52pOPJgFEd8QkjyKZ3rqe6,0.0,7,0.08,-4.23,1,0.0536,97.223,0.605
5340,0.00578,0.399,0.961,2mMk8I7rDNxJHCgvM7UPns,0.0,0,0.142,-4.112,1,0.0499,126.69,0.691
5341,0.00166,0.393,0.983,6wuh6aXqFPTvcYkBlAMZvJ,0.0,5,0.124,-4.28,1,0.0576,92.274,0.64
5342,0.0143,0.439,0.983,40ELEU5172otRjVsJkxEGn,0.0,0,0.354,-3.359,1,0.0463,178.431,0.641
5343,0.0871,0.442,0.978,6WkcQWyf1tS8vkoYlkyXnI,0.0,0,0.919,-2.795,1,0.0535,100.057,0.671
5344,0.000851,0.328,0.919,6vD6MYzACIFL0eDG2BTASy,0.0,11,0.174,-5.361,0,0.0543,168.925,0.8
5345,0.0581,0.631,0.826,46l6D41Bk7uFQUtzV5tTVd,0.0,0,0.0943,-4.911,1,0.0524,165.819,0.63
5346,0.0534,0.533,0.973,4XioQ2R1SIffiapRo3jmmh,1.52e-06,7,0.694,-5.378,1,0.0534,94.315,0.602
5347,0.0427,0.506,0.939,5CR3giNH2OGMjLw7tfmnbH,0.0,9,0.0782,-3.621,1,0.0669,91.979,0.665
5348,0.0342,0.473,0.963,7mRs7mRHowCf0jmpDOshot,0.0,7,0.0656,-4.48,1,0.138,140.109,0.783
5349,0.00422,0.248,0.899,3D03eapMoMBGyYCtavgKY1,0.0,0,0.255,-4.758,1,0.0425,186.382,0.407
5350,0.263,0.617,0.697,35689kbAwieHK4YNmwEisS,0.0,6,0.097,-4.932,1,0.0352,131.981,0.519
5351,0.185,0.405,0.957,4feOvmKAeCNERE0G0RtrRL,0.0,9,0.111,-5.089,1,0.259,160.061,0.521
5352,0.00304,0.288,0.741,4NivLWiaLhhtVH5xNpm7zr,4.91e-06,6,0.202,-4.825,1,0.0412,150.88,0.273
5353,0.0213,0.53,0.987,2W1tq1VRmGNTdUl1yKbcIm,3.55e-05,6,0.152,-1.736,0,0.309,107.941,0.582
5354,0.00105,0.405,0.927,32fkJ7WxiLEKnM3srReWC6,0.0,7,0.341,-4.762,1,0.0836,152.971,0.409
5355,0.206,0.581,0.704,1baWTzEA3bHpK2nMmomDmj,1.03e-06,9,0.942,-8.962,1,0.0838,167.415,0.704
5356,0.127,0.503,0.848,45lWoxTBgKhQ1uRpcWACPI,0.0,1,0.146,-4.04,0,0.0664,89.927,0.491
5357,0.018,0.607,0.802,7HodK5RNKquWXziwdtD98H,0.00148,8,0.0721,-4.173,1,0.0337,124.992,0.652
5358,0.000444,0.269,0.975,2aFu5cMqcQCnfdSDSwFEt4,0.17,5,0.0471,-3.905,0,0.232,166.931,0.481
5359,0.017,0.602,0.804,6RyWmYt2GU3syQCDu1nczh,0.000898,8,0.1,-3.989,1,0.0355,124.998,0.666
5360,0.0132,0.606,0.938,5nXr1lGKGDKcnBkjosJzpo,0.0,6,0.0918,-2.732,0,0.0326,130.072,0.649
5361,0.0721,0.55,0.938,5c8q5K1IqH9rEjLK2oupzX,0.0,5,0.539,-3.433,0,0.206,175.022,0.852
