,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
3321,0.381,0.644,0.568,2oe1gQgJ4dJXtdpdA5eBdm,0.0393,11,0.158,-9.593,0,0.0396,120.023,0.294
3322,0.000497,0.241,0.839,7JAS9EF9BUIoOTbYzY6bY1,0.00127,1,0.699,-4.762,1,0.0538,180.102,0.17
3323,0.605,0.369,0.504,2OIUPXtECTrGJ6I1UJzSKo,0.00687,0,0.148,-9.383,1,0.147,203.693,0.445
3324,0.022,0.584,0.872,3TU33NKW8wqQ3UaIjo5ijj,0.927,9,0.127,-6.636,0,0.0365,84.075,0.818
3325,0.158,0.59,0.919,7cOiJFL8IiZVAPBZtNW5a8,0.000214,9,0.0595,-3.314,0,0.146,126.926,0.133
3326,0.0572,0.605,0.619,46rUipoOOzl7KzO57bKaBo,2.96e-06,2,0.341,-7.253,1,0.0268,150.084,0.458
3327,0.62,0.605,0.268,3Hm6TERGwKAxYWn58B9E6y,0.0,7,0.158,-15.686,1,0.0312,89.056,0.494
3328,0.0268,0.642,0.655,3LK452TFyApuFN9jjg3THO,0.0,1,0.112,-5.222,0,0.0489,80.997,0.156
3329,0.0997,0.571,0.937,0tgbSxoFjZ20MjfoKwWevV,0.496,2,0.125,-2.682,0,0.0336,125.027,0.512
3330,0.528,0.435,0.403,2v81djWsSwibNmYp5hMxBu,0.0,7,0.101,-7.585,1,0.0281,73.926,0.24
3331,0.0622,0.839,0.832,7lEhOiFtcLXY4P7cuTKuQ8,4.59e-06,0,0.282,-2.492,1,0.0531,92.004,0.529
3332,0.00305,0.499,0.988,4nMfolKoNdfOEirJEbbObM,1.68e-06,11,0.373,-2.887,1,0.116,104.957,0.212
3333,0.0977,0.522,0.256,0Vk9cDe8BZjkiyaVVzHkc8,0.00329,11,0.0906,-9.428,1,0.0432,85.97,0.292
3334,0.0384,0.631,0.847,4LDiBExEAEYbfhDzpX662X,0.0,0,0.106,-2.925,1,0.135,142.098,0.4
3335,0.569,0.663,0.368,2Y5yzv1Idgh2MHkuDv4yix,0.0,10,0.111,-9.715,0,0.03,134.963,0.438
3336,0.00827,0.509,0.914,26sjne52eOPeznXnshxAR5,0.0,8,0.334,-3.6,0,0.0987,127.963,0.232
3337,0.077,0.423,0.951,6vUKuHSTsSLv6H97oQAT9S,0.0,6,0.0588,-4.15,1,0.0847,167.026,0.588
3338,0.000148,0.506,0.82,109wpUkiX8IcWR8WTPV7cp,0.548,7,0.0389,-4.142,1,0.0526,94.967,0.61
3339,1.96e-05,0.469,0.959,54KhmPO3UFTsCIvx8qYh1i,6.87e-05,8,0.0889,-2.439,1,0.0537,139.983,0.637
3340,0.000424,0.509,0.846,2WMDt5PH63aZUIqml0EDBM,1.84e-05,8,0.0769,-5.529,1,0.0473,152.962,0.493
3341,0.00076,0.593,0.976,2nPmenqvwmJBrVJOjRL8eI,0.000233,5,0.342,-1.29,1,0.0533,97.421,0.67
3342,0.0443,0.529,0.881,5itESjyBsj01w8Qx8lkPol,0.0,6,0.0884,-5.207,0,0.0429,125.039,0.287
3343,5.83e-05,0.252,0.98,774ihjGjW0CuLn5q8EsyXG,0.165,11,0.309,-4.032,0,0.252,135.155,0.252
3344,0.0052,0.497,0.811,0hmWna43a1cEM5pztplSHM,0.0,6,0.112,-5.53,0,0.0783,143.045,0.272
3345,0.000101,0.472,0.973,1Jwl3S96YLYK2BjghStfBd,2.42e-05,6,0.137,-4.142,0,0.126,144.944,0.29
3346,0.00355,0.42,0.873,1xo2vBELyICpeBNhCz0RU1,0.000319,10,0.125,-4.108,1,0.0471,107.99,0.265
3347,0.00793,0.597,0.982,3rY98pNrVY2OOacnbxbI0E,0.0,10,0.189,-3.165,0,0.12,137.995,0.651
3348,0.000114,0.384,0.783,3lgklqN33rcKhGxDM9LYY0,3.15e-06,2,0.182,-6.123,1,0.0386,158.907,0.273
3349,0.0138,0.64,0.755,4g3Ax56IslQkI6XVfYKVc5,0.0208,1,0.12,-4.077,0,0.0287,116.883,0.744
3350,0.000288,0.319,0.923,7tEoMzZk6MSaOWYqgJ4h6T,0.000205,6,0.367,-3.379,0,0.114,174.999,0.195
3351,0.00074,0.423,0.992,5sFvDWDZmAzLKQkxJGoDQo,0.0,11,0.319,-2.945,1,0.119,157.944,0.465
3352,0.000163,0.408,0.956,1m13Lb7FTAU8ViGx0MCTG9,0.000357,11,0.161,-2.511,0,0.0986,155.067,0.437
3353,2.04e-05,0.358,0.968,0MTer0KjBtxs0aZuAYxGfR,1.19e-06,0,0.288,-2.438,1,0.105,76.668,0.367
3354,0.00741,0.334,0.873,56WlbeBeVdYfo4nvT0QwaC,0.0,7,0.0481,-4.62,1,0.147,172.067,0.492
3355,0.14,0.647,0.861,5xJTgtXt7ggE4f4gASl1ad,2.15e-05,5,0.134,-3.019,0,0.0313,91.021,0.41
3356,0.0639,0.709,0.777,6ctTyiPU82bSHTLYDP3Yz8,0.0,6,0.0492,-4.646,0,0.0393,98.007,0.611
3357,0.00264,0.533,0.779,4LShYaypRgtyXOeBKoPaO9,3.15e-06,4,0.0973,-6.001,0,0.0477,102.971,0.469
3358,0.594,0.44,0.547,69VoMBUMOPPKfbnYaj2KUw,9.4e-05,3,0.0849,-8.537,0,0.0316,92.885,0.339
3359,0.0722,0.662,0.851,7gnNDxgKe5QQtWLQAtIKeu,0.0,1,0.0625,-4.59,1,0.0993,91.051,0.61
3360,0.0917,0.646,0.648,6lmfHNO3jKDQas5ruGeJ7y,6.2e-05,11,0.194,-8.423,0,0.215,170.052,0.375
3361,0.00321,0.483,0.404,0tuFNlbl3WHYgNfCxWTzDN,0.000133,6,0.285,-11.894,1,0.0279,180.036,0.745
3362,0.775,0.673,0.207,6esE3nkj6n3AualZ7IQJrn,0.0,7,0.223,-11.892,1,0.0289,79.944,0.547
3363,3.81e-05,0.535,0.933,0wAXhNsFszWcxhgpMxB4ng,0.0154,4,0.0814,-3.734,1,0.0484,106.985,0.548
3364,0.125,0.478,0.606,3tTtuIWDn0EHWHCkCivrgd,0.000115,1,0.137,-8.153,1,0.0296,172.023,0.31
3365,0.000161,0.513,0.963,3p67c5u5t35utXr2Q5o9Uh,0.000383,11,0.0479,-4.721,0,0.0794,95.995,0.555
3366,0.00617,0.584,0.705,3ZehUhISYobxAmjTHzRrsM,0.0,2,0.305,-6.105,1,0.0347,116.055,0.371
3367,0.0362,0.711,0.653,19L8E51SOAjb0DdA349YuW,0.00482,9,0.149,-7.501,1,0.0776,156.051,0.551
3368,0.00874,0.39,0.908,3jH8jVAWhw59adF6lRmsfn,0.0,9,0.12,-3.455,1,0.0499,161.934,0.52
3369,0.1,0.458,0.813,59WWDNjN2fYf3uAeV95heB,0.0,11,0.188,-2.697,1,0.0566,139.886,0.314
3370,0.278,0.346,0.511,2sZuYdRbQe5zm1pcxweNC8,0.0456,4,0.122,-10.022,0,0.044,134.927,0.212
3371,0.191,0.746,0.456,5H5ZbNn6aOEQHE6yEz36dL,0.0,9,0.0971,-6.626,1,0.0391,78.994,0.409
3372,8.95e-05,0.5,0.788,4u6uSOaysf3XroqLrlDKYq,0.000417,9,0.664,-6.612,1,0.0498,126.216,0.515
3373,0.000646,0.476,0.969,1Nh3lQFZsnyCmFPCK93avB,0.0,6,0.148,-2.696,1,0.122,149.931,0.703
3374,0.00104,0.813,0.547,7HXtpmFjqt4Wv6T8y5lVz3,0.00335,2,0.0914,-5.936,1,0.0344,119.998,0.8
3375,0.00345,0.537,0.935,4DSeLqc0DJvEYo94CPAA8g,0.000158,4,0.065,-3.603,0,0.0661,92.518,0.325
3376,5.18e-05,0.229,0.828,3yO1J5JC0Z7xu5U0v2qZDZ,0.022,7,0.0453,-2.172,1,0.042,146.971,0.241
3377,0.0407,0.566,0.841,7bEjGW6Yk9LiKZ6dlrF8t3,1.31e-06,6,0.0937,-5.455,0,0.0442,149.959,0.43
3378,6.67e-05,0.442,0.929,7dKzCf9Mdksiaxh44WQDkK,2.76e-05,1,0.162,-3.909,1,0.0466,190.074,0.668
3379,0.000682,0.364,0.839,5gBQ9dpDyYgYxjCGheFC8d,2.78e-05,9,0.143,-4.125,1,0.042,142.22,0.553
3380,0.00338,0.45,0.958,1YMUqYf5tNsXJEzaBlswnz,0.0,0,0.0829,-4.764,0,0.0778,95.089,0.296
3381,0.01,0.503,0.944,3lTTYIlURuIg0smT7KC5Lf,9.67e-06,11,0.0933,-4.908,1,0.0424,92.92,0.615
3382,0.0106,0.389,0.957,29irPbgID0oMVoDp3TVkZv,0.0,1,0.253,-4.623,1,0.167,180.131,0.657
3383,0.00711,0.366,0.911,7Fxty75sL7XEks8hQ4IAJD,0.0,6,0.0861,-3.828,0,0.12,120.46,0.648
3384,7.49e-05,0.455,0.809,1ihltrMW6Kud09NEHgeLtI,2.66e-05,8,0.295,-4.635,1,0.0406,98.022,0.488
3385,0.000665,0.513,0.974,0Ap3aOVU7LItcHIFiRF8lY,3.42e-06,5,0.11,-3.22,1,0.1,158.12,0.589
3386,0.0122,0.535,0.938,6SGPBkazPlEfXNMAAV0OqU,0.000322,1,0.0534,-2.747,0,0.0358,102.509,0.413
3387,0.000418,0.497,0.991,6zzL1m9rPqwKKOP2ITFkEX,1.97e-06,11,0.108,-1.896,1,0.0509,143.943,0.557
3388,6.57e-05,0.481,0.966,2Pe7SuBE6b8jOtQDH66Gm4,0.00255,8,0.0458,-3.149,1,0.0497,100.824,0.504
3389,0.000613,0.392,0.942,1QXU3M3AN80KmxseyTwtZX,0.000917,7,0.111,-4.512,0,0.0544,163.002,0.58
3390,0.00123,0.397,0.981,3E12PDIrvE5HhUoQswdHPS,0.0,6,0.208,-3.223,1,0.0701,172.029,0.771
3391,1.33e-05,0.501,0.967,5LVETKm7splmSkH13LIe6e,0.00473,7,0.0787,-3.996,1,0.0921,119.984,0.485
3392,0.01,0.444,0.502,4uCDL4XZYeoDKkiFTblvWB,0.213,5,0.111,-8.485,0,0.0372,120.012,0.0396
3393,0.00924,0.548,0.863,2rQzu1XQNycVdUdJo8qwtx,8.39e-06,7,0.153,-9.168,1,0.0404,113.01,0.14
3394,0.359,0.384,0.472,6M80R3LViWp7jsDN6v73ia,1.3e-06,4,0.0689,-7.529,0,0.0307,147.877,0.29
3395,0.0419,0.734,0.75,5azkaGzqpoCWyfzFrR2oj8,0.0,11,0.357,-5.322,0,0.0801,155.998,0.855
3396,0.000296,0.453,0.988,3kh2p4zY6CLnnV5wzhyiHD,1.27e-05,11,0.365,-4.323,0,0.109,99.951,0.161
3397,0.000172,0.545,0.813,5Th9q1wBVzo5K8y3IkrkOv,4.91e-05,1,0.0955,-7.108,1,0.0609,110.009,0.434
3398,0.0082,0.624,0.796,4WNXTOL59bYKYanFIViF1N,1.77e-05,4,0.114,-5.397,0,0.0334,148.027,0.522
3399,0.401,0.648,0.799,2WSgdufKs4cwumckbEJYkH,9.46e-05,0,0.15,-7.145,0,0.0701,119.935,0.597
3400,0.00148,0.516,0.759,77o8ASnhjzKy521axcQa3r,0.00907,2,0.133,-6.972,1,0.0474,129.356,0.546
3401,0.000108,0.618,0.886,4Qz9GBK1FKWPW8lAToCuKQ,0.881,2,0.0821,-6.099,1,0.033,115.082,0.779
3402,0.000596,0.436,0.79,4Y81ZOCTU82AfLsIhhaDmW,1.6e-06,4,0.398,-5.305,1,0.0354,100.999,0.276
3403,0.00366,0.61,0.807,4T0j2hnkoMOCeqmKD0ix8p,0.000226,6,0.158,-6.186,1,0.0397,112.046,0.772
3404,0.208,0.698,0.715,1V3FaAOYea3Hxw5SYvi8tl,0.0,10,0.109,-5.058,0,0.0382,96.036,0.403
3405,0.000891,0.544,0.871,2mFFPUhN29U9PdGXZlR2Iu,0.0,4,0.141,-4.929,0,0.0317,119.953,0.349
3406,0.651,0.333,0.454,4IIgXCauJKRS5IN45qV51s,0.0,8,0.0878,-5.501,0,0.0408,78.549,0.224
3407,5.24e-05,0.166,0.799,2PjSJX02cdBOjgrom9pr3j,0.00248,2,0.125,-5.903,1,0.0662,158.636,0.409
3408,0.000155,0.177,0.986,2R8wSaaIT4PlbGoZc7qzu8,0.0107,7,0.348,-5.091,1,0.13,142.893,0.107
3409,0.0274,0.459,0.932,4qhDzoE6Ih7tab9s6aNTmY,3.1e-06,9,0.0829,-2.251,1,0.0569,166.017,0.58
3410,0.00236,0.49,0.646,5SUIZcxYkR9YEW2TxVJWXP,0.0,9,0.12,-5.567,1,0.0278,76.281,0.574
3411,8.99e-05,0.269,0.756,5EJGcsOqVIAdicco0FYJA5,6.14e-05,9,0.129,-7.043,1,0.0343,158.49,0.356
3412,0.000928,0.411,0.811,1BqJIsOlo8rpm6FJ5N8VtJ,0.0,3,0.218,-4.875,1,0.0434,159.591,0.847
3413,0.612,0.59,0.578,7aUuoq4oMfLxaLa5GVUDHi,0.000162,10,0.0837,-5.798,0,0.0528,81.663,0.264
3414,0.00339,0.477,0.983,1uAOcFZFUw7FmUdMZbgzQj,0.0,9,0.18,-4.84,0,0.269,160.031,0.356
3415,0.00128,0.265,0.961,5Q1sfEJnyGQbc8XmwQzmEh,1.01e-06,2,0.15,-2.658,0,0.157,161.05,0.271
3416,0.239,0.454,0.464,7zJLfg1SBQ4XlHAfsdJn9j,7.61e-05,5,0.21,-6.721,1,0.027,130.1,0.28
3417,1.23e-05,0.471,0.971,04Y5gK2CxtVzsEsGb4V4IN,0.000224,8,0.0631,-6.039,1,0.147,115.544,0.416
3418,0.000153,0.319,0.893,1B0kubFwJgF2K263KSiDvC,1.71e-05,0,0.329,-7.603,1,0.059,175.759,0.623
3419,3.17e-05,0.471,0.896,2trrjXggZzdwQ6YEc4xE6l,0.00201,11,0.054,-3.743,0,0.036,101.966,0.396
3420,4.19e-05,0.531,0.914,5D1f2JSkLizmjJWiof3f9Q,4.46e-05,3,0.233,-5.394,0,0.0381,110.068,0.416
3421,0.00512,0.579,0.827,2ryI1JkMpRnTjc1ZD1TSCk,0.0,10,0.0702,-3.92,0,0.102,110.006,0.357
3422,3.26e-05,0.413,0.913,3ewoBZVWpM5UuU3GKCBszg,0.0,8,0.243,-3.798,1,0.0604,95.049,0.41
3423,0.0289,0.344,0.951,5S1jZIl6Hviwdr7KFTG4kz,0.0,7,0.0751,-2.938,1,0.0781,135.116,0.703
3424,2.12e-05,0.476,0.95,4eUKTKfdFaELAMYZlmlWL0,4.7e-05,2,0.19,-3.741,1,0.0616,105.018,0.489
3425,3.76e-05,0.553,0.879,4ifTwJbfQD7TXpqmCzUt8R,0.043,8,0.168,-4.494,1,0.0428,119.987,0.639
3426,4.99e-06,0.468,0.977,1dfHpGeaXunLRNvzSZOZtc,0.0213,8,0.0543,-4.198,1,0.0645,134.996,0.493
3427,5.37e-05,0.373,0.97,3uoA6QSeuFuDClnBt5R2eg,0.0,8,0.363,-3.379,1,0.248,195.083,0.667
3428,4.82e-05,0.44,0.856,3R3TpxULHKx9JK7DzgdhgF,0.00849,7,0.171,-6.786,0,0.0732,145.953,0.487
3429,0.181,0.515,0.669,2r7Z355i8dUjhhLsHoH852,4.07e-05,0,0.236,-7.149,1,0.0341,130.031,0.0618
3430,0.00346,0.536,0.96,5rcPS4kJKkJrs392GVO2Fl,0.000607,0,0.237,-4.138,1,0.139,95.003,0.446
3431,0.0563,0.345,0.929,0UKtxApDXtcwtTcfZVg1tg,0.0,4,0.113,-6.224,1,0.0859,127.072,0.28
3432,7.55e-05,0.29,0.932,6tDP9zgUadubyjO6qElUj5,0.000426,1,0.309,-4.913,1,0.0889,143.039,0.637
3433,0.42,0.631,0.5,1XbfgFBO8r3N4koBYmX87D,4.39e-05,9,0.111,-9.303,1,0.0419,108.08,0.469
3434,0.325,0.828,0.689,3bH4HzoZZFq8UpZmI2AMgV,0.0384,7,0.0808,-7.878,1,0.0326,123.931,0.853
3435,0.000175,0.545,0.991,4Dg4Mmsiyeiv1NytvEAkBx,1.19e-05,8,0.158,-4.587,1,0.0835,112.967,0.731
3436,5.99e-05,0.401,0.953,3o0J0f1b93w0vZ5oMwnKIr,0.000791,11,0.319,-3.354,0,0.065,122.863,0.644
3437,0.000339,0.541,0.986,1aGxEyEsZBG90bXFolWQ2W,0.000126,8,0.512,-4.652,0,0.0889,113.037,0.854
3438,0.000156,0.557,0.984,3eec9aaE98jdsyT1QNViq7,0.0,8,0.415,-4.889,0,0.155,112.98,0.503
3439,0.00154,0.588,0.982,7EvolInoh41z1v7rYbOSIX,1.7e-05,1,0.117,-4.789,1,0.12,110.001,0.77
3440,0.000438,0.553,0.826,0bog7rv4F6iffTSWcYQHeq,0.00344,0,0.0823,-5.819,0,0.0344,119.984,0.468
3441,0.0188,0.443,0.612,5fXQmRFO1CDN04HtUVNCUh,1e-06,1,0.103,-7.321,1,0.0275,155.961,0.204
3442,0.00768,0.392,0.597,2NVUiFUBLQ1kSDdvj1Yc3m,0.000157,10,0.0587,-7.363,1,0.0308,155.974,0.175
3443,1.89e-05,0.619,0.696,4pIKFpwflOdhYNIRmPTj3E,0.00555,7,0.38,-6.269,0,0.0315,125.986,0.727
3444,0.00129,0.41,0.818,7HbyELpx9fepfB4Flz20CG,0.00569,8,0.0792,-7.418,1,0.0547,178.362,0.222
3445,6.11e-06,0.522,0.944,1WjcX541kITk0ACPf5K6Bp,0.482,2,0.135,-5.731,0,0.0936,124.029,0.236
3446,0.000519,0.355,0.822,4RmigACdwE02FV3yP5xXlP,0.0719,9,0.258,-6.254,1,0.0512,183.894,0.23
3447,0.000321,0.453,0.856,43aCKjZwurrzwmYC3flmPt,0.0648,10,0.107,-6.655,0,0.085,166.008,0.459
3448,0.0297,0.945,0.456,1nD7jf1wHajkkOroyOCrDz,0.0,9,0.112,-9.044,1,0.134,125.01,0.237
3449,0.0303,0.362,0.433,4lxkK1MQa03gIpf70CpZqX,0.0,3,0.105,-8.273,1,0.0367,139.207,0.203
3450,0.000222,0.557,0.772,5pabjUgf6yZRzucUnaUfFj,0.0192,6,0.196,-4.989,0,0.0325,77.533,0.567
3451,0.00876,0.559,0.849,1AVywr2v6Kqt5gFmZX7kfg,0.0,0,0.377,-5.134,1,0.0498,180.099,0.833
3452,0.0729,0.256,0.965,4zoTbNt5qaPAEQcFuW7XZK,0.0,6,0.274,-3.041,0,0.0926,157.034,0.548
3453,0.0212,0.525,0.822,7aHcIWhVPLBiM1l2D6rvZ0,2.16e-06,4,0.717,-5.122,1,0.0633,123.018,0.234
3454,0.138,0.799,0.831,2HBycDgM5FIOUZFewSTUgp,0.0,9,0.121,-5.393,0,0.0357,130.012,0.741
3455,0.000376,0.454,0.945,3Bx6NBEDCm7Gr61IYEnNXv,0.0,6,0.529,-3.43,0,0.201,158.082,0.438
3456,0.101,0.774,0.891,7oXKOkBYv53ESrTlbDHcVY,0.0509,4,0.104,-7.383,0,0.0473,126.0,0.882
3457,0.081,0.475,0.871,46Em8Tk4iqp1qI9vT5dtf0,5.96e-06,7,0.156,-4.735,0,0.0528,81.636,0.541
3458,0.0149,0.596,0.723,6UwtV7ynoqspMOfWJcMSbF,0.000122,2,0.27,-7.342,0,0.0308,89.959,0.412
3459,0.0736,0.355,0.527,3FXGFm4QXjN7ZKl6wozRB4,7.5e-06,2,0.196,-7.372,1,0.0284,97.62,0.199
3460,0.709,0.344,0.46,4Vbz3VLZ4cbSK4zYuHCjBk,0.0,10,0.117,-9.399,1,0.0319,84.469,0.528
3461,0.0171,0.566,0.857,40U3wpfdV9hW9ln3whascx,0.000184,8,0.127,-6.141,0,0.0375,138.002,0.702
3462,0.00037,0.495,0.984,5ij7PgYsUYHMXMFDWcZqww,2.52e-05,8,0.307,-4.354,1,0.0978,170.007,0.803
3463,0.000437,0.51,0.984,7LB7DD5Pl4QcT8xDaXS1GC,0.0,1,0.341,-4.268,0,0.0866,115.003,0.282
3464,0.144,0.632,0.807,5fGWdNGGnvKrrHL6U7c1Vp,0.0211,0,0.125,-5.893,1,0.126,160.174,0.784
3465,0.568,0.851,0.541,6FRLCMO5TUHTexlWo8ym1W,0.0,0,0.13,-6.825,1,0.0505,124.959,0.448
3466,0.395,0.404,0.667,1njJX9VnnYvcXPS5S2tYqe,0.0,7,0.0991,-6.624,0,0.0357,150.046,0.38
3467,0.000428,0.378,0.796,27II4sOX9OuLzkq9sH2PJw,1.21e-06,0,0.336,-4.695,1,0.0726,187.081,0.664
3468,0.00209,0.445,0.939,1yP3G4MUu3EDsbVjQsZQpM,0.0,6,0.0637,-5.695,1,0.0572,179.964,0.568
3469,0.00204,0.455,0.903,2qp2GvKSEXc97ckv0zrmuX,0.0,4,0.0598,-3.797,1,0.0789,122.981,0.546
3470,3.26e-06,0.356,0.995,0meoZGEn97kg2pP8JHpYe4,0.000196,4,0.403,-3.366,0,0.173,183.979,0.167
3471,0.00198,0.433,0.932,1wi1F8ZMAF9LEhv01r4RM2,0.0,8,0.116,-4.096,0,0.115,159.869,0.328
3472,0.00184,0.49,0.886,6NNyMXjuNdPxnoc1IlieuD,0.0,1,0.125,-7.129,0,0.0489,164.097,0.748
3473,0.116,0.387,0.95,2kxcpVn9nm4CICTWniZF3o,0.0,8,0.092,-1.971,1,0.083,172.074,0.572
3474,0.0011,0.253,0.955,7pbHSFMsTBTcgv9ka5sJJf,0.239,9,0.349,-2.321,1,0.0828,85.048,0.366
3475,2.77e-05,0.33,0.991,5eTfRJgveqFy04s6Dmg7va,0.561,3,0.454,-5.163,0,0.0995,163.04,0.181
3476,0.000191,0.409,0.992,5gc9tVNVSr6DsW5NrlS2Qp,5.16e-06,1,0.342,-2.725,1,0.197,190.108,0.513
3477,2.9e-05,0.225,0.915,5PBnAUS41SZM8vdaHLab2V,0.0,1,0.18,-3.457,0,0.0758,170.254,0.367
3478,0.00129,0.427,0.959,61y0D4fszpDAQ01NT7bZwd,1.09e-06,5,0.346,-4.811,0,0.118,150.061,0.519
3479,0.000794,0.538,0.941,7wwoDYOPvd0T8DLlpMO12s,0.0,1,0.294,-2.985,1,0.119,91.029,0.66
3480,0.00666,0.448,0.862,5KmGLPeXiC1DfTTg9TAi2I,0.00179,11,0.126,-3.851,1,0.0678,107.014,0.233
3481,2.67e-05,0.172,0.946,1UHmaVttRXoEd1ADmLgRIx,0.000169,9,0.11,-4.315,1,0.0643,179.386,0.31
3482,0.238,0.5,0.77,36Pim2ANczp82lCWIb8GHy,0.00636,8,0.104,-5.059,1,0.0432,92.223,0.633
3483,0.000185,0.395,0.975,7ARF5nMaEIwAvGNoY5V5DT,0.000174,5,0.0769,-3.255,0,0.12,140.046,0.336
3484,0.00358,0.574,0.874,5i559orX0oL7i4AuZGKott,4.04e-06,4,0.098,-3.739,1,0.0874,134.963,0.799
3485,9.99e-05,0.518,0.972,3I1l7YPxEHw6JJNaruhOS8,2.22e-06,9,0.0835,-2.677,1,0.06,108.983,0.579
3486,0.0106,0.496,0.991,2og56jb9ZaAh1cVN7BENAq,0.000251,9,0.373,-2.752,1,0.111,135.91,0.433
3487,0.00194,0.447,0.931,4pypkzT3A4tKC1SILyM7cY,0.711,6,0.202,-3.276,1,0.0719,119.972,0.247
3488,2.02e-05,0.332,0.983,3SBERYG6n7kYL7KvnImp5k,0.0,6,0.178,-3.621,0,0.124,158.221,0.12
3489,5.42e-05,0.532,0.857,3zhNUU9EiHjVUBNbU5xLpZ,0.0,8,0.152,-3.337,1,0.0482,108.013,0.636
3490,9.1e-06,0.426,0.922,1mjcyWQPFsoG1Cb6Gl33Tk,0.73,1,0.0841,-4.373,1,0.072,180.03,0.687
3491,2.87e-05,0.494,0.977,6k7SAxbxJkg7evt4CaCPtm,0.0701,2,0.124,-4.644,0,0.138,119.981,0.175
3492,0.000367,0.583,0.96,15wAtEKwlRaB4wwLR1H7UC,0.00162,1,0.323,-4.875,0,0.0638,110.012,0.243
3493,0.00333,0.31,0.893,3vDIrWdvNlCRNUjKtcj0V0,0.000455,1,0.242,-7.174,0,0.0913,96.871,0.255
3494,0.000105,0.455,0.989,1V07iU8eJLtwfmWOx5W2Md,0.723,11,0.351,-2.296,1,0.167,97.368,0.475
3495,0.0319,0.433,0.847,758SHJ56nx8rHL7QkETZHO,0.0,8,0.063,-4.608,0,0.0568,169.873,0.224
3496,0.000128,0.256,0.981,3gZwj5vkxudMe01KgaehDP,0.0112,7,0.565,-3.702,1,0.161,144.032,0.451
3497,0.000109,0.518,0.957,7dtGJHOBbVDwIWDQU38WhJ,0.282,1,0.425,-4.359,0,0.0453,120.007,0.678
3498,0.00976,0.591,0.787,3YjnDpw9TT9Us92fnuKACG,4.5e-06,2,0.0643,-6.194,1,0.0321,110.974,0.541
3499,0.841,0.423,0.348,5qpZzeAlaRzE08NXgN6CL0,4.62e-05,8,0.119,-9.584,1,0.0316,71.065,0.301
3500,0.524,0.817,0.748,21oEjXYxnKeoYNF5I8LwiX,0.0189,4,0.0972,-7.609,0,0.0497,103.992,0.694
3501,0.00211,0.693,0.949,65dauvS4hkXM0Dy3uQ6dYi,0.259,5,0.078,-3.911,0,0.0512,124.981,0.379
3502,0.00126,0.597,0.948,0izqA0d8TULqqYEvkSsehP,0.0,9,0.241,-3.139,1,0.0431,107.937,0.884
3503,0.255,0.58,0.488,7iHpX7m9owsqawBy008yvF,2.63e-05,1,0.108,-10.585,1,0.0262,131.998,0.13
3504,0.000182,0.525,0.952,6P92Tzcc05v090NJDY8BfQ,0.0,9,0.335,-3.71,0,0.0869,159.977,0.752
3505,0.193,0.579,0.904,2djdCbLj1pzRmrDNe7PkW2,0.0,5,0.064,-2.729,1,0.0618,82.014,0.681
3506,0.0037,0.482,0.928,0H7sp26Lmt6CJY9psw5AtN,0.000104,6,0.297,-4.547,0,0.0633,125.056,0.264
3507,0.0425,0.493,0.4,5weKCP07IGA1565wfI3cZ1,1.47e-06,0,0.133,-8.117,1,0.0261,91.004,0.15
3508,0.0182,0.761,0.719,3l3nnniXzq1lBqYeYEJb1H,2.62e-06,1,0.133,-7.026,0,0.0531,122.008,0.636
3509,0.000154,0.569,0.988,76gRg3RyCTCijQ2La5vtns,6.49e-06,6,0.173,-4.261,1,0.0617,112.012,0.883
3510,0.022,0.514,0.988,1a6jJSAUgRwpUB7IrwxYOS,0.0,10,0.078,-2.537,0,0.106,122.446,0.435
3511,0.0379,0.562,0.588,2jA5Vp93KvnH0tXN6Fpwvl,4.84e-05,3,0.0663,-5.564,0,0.122,136.162,0.65
3512,7.38e-05,0.341,0.97,6E9kyaPICrmGJzpnEqjWaQ,0.0885,3,0.0813,-1.826,0,0.0911,134.067,0.41
3513,7.14e-05,0.431,0.964,1hntKCTENzZEujWyzFPHrQ,1.15e-05,2,0.122,-5.064,1,0.067,90.714,0.499
3514,0.00285,0.526,0.992,75cydB4ubPcumsteYy3RP8,0.000105,1,0.38,-3.603,0,0.1,102.46,0.0779
3515,0.00475,0.521,0.98,7CYSR9OyZFHj5iqrQFAI8X,1.07e-06,11,0.0564,-4.8,0,0.188,92.5,0.331
3516,0.0168,0.433,0.879,5vBuxtwitUimHR2gBOnJYR,0.0,6,0.0688,-5.395,1,0.067,79.982,0.536
3517,2.65e-05,0.522,0.881,5vddHwJoXNgUJMpx9dkmnq,0.523,5,0.124,-4.533,0,0.0351,120.039,0.67
3518,1.73e-05,0.45,0.816,4Tx1xhOvbghLA8iaEJDWI8,0.565,9,0.0722,-5.819,1,0.0293,75.021,0.216
3519,3.86e-06,0.158,0.93,6VEK7XYsXYFunE2wbLPi5z,0.224,4,0.129,-4.815,1,0.137,83.176,0.35
3520,7.26e-05,0.262,0.995,4AcMNYIPU7Y043UjVudzR2,0.00108,0,0.37,-1.571,1,0.0851,177.968,0.245
3521,0.00139,0.319,0.918,6alCwmilmBJzFNd4IHWUZ5,0.000191,8,0.127,-4.367,1,0.0879,170.265,0.849
