album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Junip,0lokwLXCSGPE3J5NAWdYMT,Junip,7HcipAIJatVGT4U6HQrnFW,339293,3WV34nSOObEF4RUJ5VQfae,Line of Fire,39,0.464,0.485,0.744,0.553,2,0.122,-8.049,1,0.0409,90.292,0.263
I Am Here (I Am Alive),0Pl3IYxoZTpf0U2tW100nu,Bonny Doon,0AL8XXRh7fUrHAMLoDv9rn,323307,4ts3OSGKwYLwheyZme9mbh,I Am Here (I Am Alive),31,0.343,0.637,0.503,0.592,11,0.108,-12.315,0,0.0304,113.708,0.424
Strangers to Ourselves,6iKqPv9C5oU29LR82N8lJf,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,210933,0Cxg39M3SbTeHKtCTWCMTg,Coyotes,43,0.0769,0.557,0.505,0.0243,4,0.0909,-6.805,0,0.0273,108.166,0.463
"I'm Wide Awake, It's Morning",5msfCyqu8fJYqDDV6OrXTg,Bright Eyes,5o206eFLx38glA2bb4zqIU,188800,5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,71,0.915,0.468,0.201,8.28e-05,4,0.0952,-17.024,1,0.0388,94.422,0.383
Shields,57LAEzKL94ZHwbIkUWYCDY,Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,329940,1hEJVJBq6WYSrjKCczuvSt,Half Gate,36,0.137,0.43,0.798,0.64,5,0.214,-6.837,1,0.0464,84.944,0.424
Shields,57LAEzKL94ZHwbIkUWYCDY,Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,360682,12t2CwaUjOO5jVnYp5CGKl,A Simple Answer,37,0.164,0.286,0.794,0.32,1,0.102,-6.673,1,0.0716,170.588,0.419
Chinatown,4DmIMhr8OwJGrYr8Gs7RuV,The Be Good Tanyas,37PywjKNsxHji5F9eFODF2,313880,3ulipeC36lUvRzPETyFlm9,Waiting Around To Die,52,0.496,0.635,0.275,0.143,5,0.109,-20.085,0,0.0394,96.737,0.323
3 Rounds and a Sound,2VPbzka8iaNvwJ4KI588w1,Blind Pilot,6qiGjRyN7TJ1GA2nXF68Hi,266960,6AYFKOPbmd12rUP5DalRwB,3 Rounds and a Sound,64,0.843,0.381,0.288,0.00226,1,0.12,-12.323,1,0.0337,59.343,0.198
And the Wave Has Two Sides,0wcMwCsI2IigSCcEgAYReT,On An On,3Topzt1UZCz8GQlP7Zsu0M,276920,58VZtWOA75FCms5fd8H7Zy,Drifting,40,0.0358,0.424,0.362,0.00157,4,0.0901,-10.577,0,0.029,101.741,0.0445
b'lieve i'm goin down...,2uRTsStAmo7Z2UwCIvuwMv,Kurt Vile,5gspAQIAH8nJUrMYgXjCJ2,374053,51k7pp3QjPnvnyLnPha6aE,Wheelhouse,40,0.616,0.538,0.478,0.833,5,0.11,-10.566,0,0.0267,105.762,0.179
Shallow Bed (Deluxe Version),4BCOTedCJnyfAlXgEXOq4F,Dry the River,5VIq5RHAbVUMF700vdwfYw,404426,1NBXOfV3lQjfbWlKJn4323,Lion's Den,23,0.0396,0.236,0.661,0.0616,1,0.0822,-4.678,1,0.041,131.361,0.5
Blue Songs,2u09Ec3eh6hmOZWaVbrKWh,Hercules & Love Affair,1WHoAjAWGx5qLsgzpaOk7W,361520,6xhI8uPYiAH9PIZqjqQYnx,Painted Eyes,47,0.0879,0.843,0.558,0.704,10,0.0914,-7.702,0,0.0549,118.97,0.731
Elliot,1cBeHdxD8n2XcWzZfaYT27,Roosevelt,4AQrqVz6BYwy29iMxcGtx7,236335,6mt7qEXUI6TywYLDRn4ZQJ,Montreal,0,0.00221,0.669,0.642,0.834,5,0.203,-9.004,1,0.0515,115.973,0.838
Elliot,1cBeHdxD8n2XcWzZfaYT27,Roosevelt,4AQrqVz6BYwy29iMxcGtx7,278404,7to6v32TrawmC7jBdEZilR,Around You,0,0.014,0.545,0.916,0.902,7,0.32,-8.675,0,0.0337,118.595,0.557
The Feast Of The Broken Heart,7nzzw3jQeC2X1k9BdDI0Th,Hercules & Love Affair,1WHoAjAWGx5qLsgzpaOk7W,249839,0AzqLBEmqqc7LpGbC2wLG9,I Try To Talk To You,43,0.0182,0.674,0.685,0.108,1,0.16,-9.16,1,0.0334,120.01,0.647
Blind,4vdHNQcsvi2eUFjxrEXoig,Hercules & Love Affair,1WHoAjAWGx5qLsgzpaOk7W,345560,2acK24b60RQD2zBpW0Zsrw,Blind - Radio Edit,61,0.00542,0.716,0.914,0.000218,7,0.0504,-6.907,0,0.0341,118.579,0.69
The Night Is Young,30zCWpQv7uwfBlQ9UjkqLb,The 2 Bears,0tCMgjr8y7UKNmE3B1Uwbl,254360,4ze2R3Zh4JWAtiHfkLVCS8,Not This Time,39,0.0274,0.721,0.612,0.000315,11,0.211,-7.082,0,0.0615,115.055,0.68
Young Romance,5G4mxirH7alU16NRfu29zN,Roosevelt,4AQrqVz6BYwy29iMxcGtx7,172960,3BgM292yFWmX0kMh2orZSq,Take Me Back,41,0.00574,0.576,0.905,0.54,7,0.259,-4.86,0,0.04,113.994,0.313
Bury Everything,4bMo8TappHu7RJHcvOjFMY,Stillhound,4dPyzS6XoQPDDsqu6RSQUn,201666,7xMzQOKUVe8p7qaGuYixOe,Time Enough for Love,11,0.161,0.801,0.618,6.39e-06,0,0.2,-9.262,1,0.0405,117.987,0.551
Soft Universe,6FdvKybAGvR9n2ipPfkSdt,PNAU,6n28c9qs9hNGriNa72b26u,215000,2IKIpCrxv7JsGB2gupwVzP,Solid Ground,22,0.0913,0.63,0.949,0.00339,0,0.315,-2.924,1,0.0567,127.973,0.784
PNAU,4xt97JA9kb6NUiDf7g2tgy,PNAU,6n28c9qs9hNGriNa72b26u,214053,0vYtSvR5hvbyVsJYp7Zslq,With You Forever,0,0.015,0.639,0.929,0.000376,0,0.698,-5.005,1,0.0351,127.994,0.493
ZYX Italo Disco Collection,6sbpamlKLWPBUVLCOwxvjk,Ken Laszlo,00OX175uYCsHJPLZOjNJqe,456586,6CHdLnnYu66hpvbWF0RvqW,Hey Hey Guy,1,0.0124,0.751,0.842,0.00688,9,0.0359,-7.99,0,0.0346,126.453,0.966
Supernature (instrumental),70iVGzaCLarRM06znisUPi,Cerrone,5SE2sfwTpxL2vXRdG6H5PM,210000,7nIsxHK8t1p215mXLpZgbh,Supernature (Instrumental CLIMAX edit),52,2.74e-05,0.654,0.955,0.911,2,0.0672,-6.851,0,0.0508,128.005,0.967
PNAU,4xt97JA9kb6NUiDf7g2tgy,PNAU,6n28c9qs9hNGriNa72b26u,329773,6R1hD9xyWfJcxVLsUnZYXg,Embrace,1,0.00301,0.641,0.952,0.000514,6,0.223,-4.037,0,0.0418,127.977,0.418
Re|Vision,5YVX3lzQMzFQYxjLJUWf6D,Monarchy,4YXRO4slasYnty9nb73LrO,276160,05so6jn0lEFNM7ZNFnMIhv,Video Games,1,0.114,0.775,0.809,0.0267,9,0.048,-4.101,0,0.0313,130.001,0.855
Best Blues,6qSL3uKJ4x10OxoFpjgLQ5,Small Black,1J6xqDysFw6YiQ0vMvIKds,302120,2S01104ghxxnoSCzGXCPdZ,Boys Life,53,0.00727,0.582,0.734,0.202,6,0.76,-6.987,0,0.0675,127.071,0.644
Fools (feat. Ah-Mer-Ah-Su & HTMLflowers),3KzHrMQpB2Eusoi1PDNJDG,Oscar Key Sung,2D7YyEYEeZY7W6rpuN6WoB,270769,6B80CeaiIX1LB1L85XFrQC,Fools (feat. Ah-Mer-Ah-Su & Htmlflowers),40,0.284,0.71,0.749,0.0361,2,0.105,-9.278,1,0.0375,116.975,0.312
The Music,6f5tKO5xEhXLG0XUaMZk7j,Marcus Marr,6l5dAUNRhHnRSPPmRJSKQr,537500,6hRuFaQjRJXMNGMWxwv984,The Music,34,0.28,0.716,0.819,0.842,3,0.0666,-5.908,1,0.0554,121.964,0.822
Trust,0Crkhf2XIXcfbkPE0YMgIB,CINTHIE,764H8zG8sTf5FPHWHW5bvh,422905,2nQoIEmaL016eJBPwslcEU,Trust,35,0.649,0.667,0.929,0.883,9,0.105,-11.136,0,0.0356,122.996,0.559
The House,3NUX6Gg2sWAX4yjEvi6EkL,Porches,2JzhQYGos3RqV7MT5fWeek,227651,3qDrNmDHbzP0JZsjSwF0r6,Find Me,40,0.0175,0.634,0.851,0.00662,7,0.116,-8.265,0,0.0398,114.981,0.766
Best Blues,6qSL3uKJ4x10OxoFpjgLQ5,Small Black,1J6xqDysFw6YiQ0vMvIKds,242240,09pGxw2cxbUCtkWBDC8dIn,Smoke Around the Bend,33,0.0867,0.575,0.849,0.575,6,0.743,-6.197,0,0.0366,138.023,0.694
Singles (Remastered),2ODAEaYlqS88SU4ZZu1bI6,New Order,0yNLKJebCb8Aueb54LYya3,450800,1RSy7B2vfPi84N80QJ6frX,Blue Monday - 2016 Remaster,73,0.000726,0.793,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,0.856
Somebody That I Used To Know (Remixes),4DeBuxcFGZxupZ9uUBgxp9,Gotye,2AsusXITU8P25dlRNhcAbG,327061,0KnPm2TRs8XIDNouoLKfdX,Somebody That I Used To Know - Miami Nights 1984 Remix,35,0.00449,0.7,0.777,0.0306,2,0.376,-8.126,0,0.0332,129.14,0.964
"U, Me and Madonna",58Q4ejxK6ZMhkqKgG2sncB,1-800 GIRLS,67yGrC4QoCSD0g7YMcGIgJ,250000,1tpTQDEv7I3rpT0W816meN,"U, Me and Madonna",42,0.389,0.712,0.433,0.781,9,0.0922,-14.932,0,0.0382,120.032,0.265
Ice On the Dune,3HQWrKAp2yeuzhfoN4giWI,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,204591,2Fyxt0Ws62qiIn9hJWxMA9,Alive,45,0.0997,0.524,0.885,0.0,5,0.0708,-3.079,1,0.037,119.954,0.395
1992,3gNtt70QYQyMMROaaylzSB,No_4mat,0KWgRtUbQXSiICkWp7g213,404998,4N28QlYB0XW6H5gaXBHt6T,1992,49,0.202,0.668,0.897,0.901,3,0.0986,-8.289,0,0.0492,127.972,0.516
Letrux Em Noite de Climão,3QBjGfEIcihgUxh4uuRecy,Letrux,4U1VRNe8VwcTAA6ShGyuke,190735,1PPpUX83PiGEpAmsa4ddsC,Flerte Revival,1,0.0319,0.759,0.785,0.127,1,0.133,-8.261,1,0.0455,119.973,0.782
Madame X (Deluxe),1G2YEQPXaOj1JZwa3ZiGe8,Madonna,6tbjWDEIzxoDsBA1FuhfPW,248004,6RwkmsgTmxUK2TziYWqlqL,I Don’t Search I Find,54,5.06e-05,0.557,0.711,0.597,10,0.185,-5.572,0,0.0296,122.047,0.207
François,17EANLCoErHdo9FpzMx25q,Desireless,1yjAx9cww4f1QuAaN3dUI2,266600,2d8D7uk3tbAThjRkdfrx9c,Voyage voyage,65,0.246,0.606,0.913,0.00696,8,0.34,-6.039,0,0.0351,123.58,0.838
Ratchet,7vX1WKSgkpG4jwOiaXDVT6,Shamir,7JgXEHI1oEiQICAMeCsKTj,178306,2XoBGBqBeyq5qxEhCfA8Ed,On The Regular,46,0.366,0.737,0.929,0.000211,7,0.061,-3.427,0,0.0596,123.999,0.885
Sabor,0ZM6YBqiQjC8PPdu5EqDGC,Red Axes,5Owm9QgL9BSCRQKTX6T08G,513260,2qJnBiS7GEgYmpt8LFSCgG,Sabor - Isolee remix,15,0.0128,0.807,0.714,0.842,1,0.118,-12.114,0,0.0433,120.009,0.415
